,alpha,beta,omega_ini,seuil_acc,user,cluster,id_user,nojour,tyrep,avecqui,repas,substitution,reponse,omega,epsilon
411,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B336DCC8>,1,8,21,gouter,seul,"['thé et infusions', 'sucre et assimilés']",(),False,0.22000000000000003,0.707600000000002
412,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B335AF08>,4,9,21,gouter,accompagne,"['eau du robinet', 'eau minérale gazeuse']","('eau du robinet', 'eau de source')",True,0.2,0.7334000000000018
413,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C0DE48>,4,10,21,gouter,seul,['eau minérale plate'],"('eau minérale plate', 'eau du robinet')",True,0.05999999999999998,0.711900000000002
414,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C32E88>,6,11,21,gouter,seul,"['eau minérale gazeuse', 'lait en bouteille ou en brique', 'fruits']",(),False,0.11999999999999995,0.7316000000000025
415,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B47A62C8>,4,7,21,diner,accompagne,"['autres boissons fraîches', 'pain', 'huile', 'mollusques et coquillage']",(),False,0.2,0.716200000000002
416,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B336DCC8>,1,8,21,diner,seul,"['café', 'sel et épices', 'pain', 'pâtes alimentaires', 'produits dérivés des poissons']","('sel et épices', 'herbes aromatiques')",False,0.22000000000000003,0.703300000000002
417,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B335AF08>,4,9,21,diner,accompagne,"['mélanges de légumes, légumes préparés et autres légumes']","('mélanges de légumes, légumes préparés et autres légumes', 'légumes fruits')",True,0.2,0.7291000000000019
418,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C0DE48>,4,10,21,diner,seul,"['aliments destinés à une alimentation particulière', 'légumes fruits', 'fromages affinés', 'gâteaux']","('gâteaux', 'fruits')",True,0.05999999999999998,0.707600000000002
419,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C32E88>,6,11,21,diner,accompagne,"['vin', 'pain', 'huile', 'oeufs et dérivés', 'poissons de mer', 'saucisses, saucissons, andouilles et boudins', 'fromages affinés', 'yaourts et assimilés']","('saucisses, saucissons, andouilles et boudins', 'oeufs et dérivés')",False,0.11999999999999995,0.7272000000000025
420,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B47A62C8>,4,7,22,petit-dejeuner,accompagne,"['pain', 'beurre', 'gâteaux']","('gâteaux', 'fruits')",True,0.2,0.711900000000002
421,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B336DCC8>,1,8,22,petit-dejeuner,seul,"['pain', 'beurre', 'fromage blanc et petits suisses', 'lait en bouteille ou en brique']","('beurre', 'huile')",False,0.22000000000000003,0.6990000000000021
422,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B335AF08>,4,9,22,petit-dejeuner,seul,"['café', 'lait concentré ou en poudre', 'chocolat en tablettes', 'confiture et miel']","('chocolat en tablettes', 'fruits')",True,0.2,0.7248000000000019
423,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C0DE48>,4,10,22,petit-dejeuner,accompagne,"['café', 'thé et infusions', 'pain']","('café', 'cacao, poudres et boissons cacaotées')",False,0.05999999999999998,0.703300000000002
424,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C32E88>,6,11,22,petit-dejeuner,seul,"['yaourts et assimilés', 'fruits', 'sucre et assimilés']",(),False,0.11999999999999995,0.7272000000000025
425,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B47A62C8>,4,7,22,dejeuner,seul,"['café', 'sodas et colas', 'herbes aromatiques', 'pain', 'pommes de terre et apparentés', 'légumes feuilles', 'fromages affinés', 'fruits']","('fromages affinés', 'yaourts et assimilés')",False,0.2,0.707600000000002
426,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B336DCC8>,1,8,22,dejeuner,seul,"['autre eau', 'sauces', 'hamburgers et hot-dog', 'plats sans garniture']",(),False,0.22000000000000003,0.6990000000000021
427,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B335AF08>,4,9,22,dejeuner,seul,"['café', 'boissons aux fruits', 'eau du robinet', 'haricots verts et petits pois (légumes potagers)', 'huile', 'mollusques et coquillage', 'produits dérivés des poissons', 'plats à base de pâtes ou de pommes de terre', 'chocolat en tablettes', 'fruits']","('chocolat en tablettes', 'fruits')",True,0.2,0.7205000000000019
428,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C0DE48>,4,10,22,dejeuner,seul,"['vin', 'pain', 'pommes de terre et apparentés', 'chocolat en tablettes', 'sucre et assimilés']",(),False,0.05999999999999998,0.703300000000002
429,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C32E88>,6,11,22,dejeuner,accompagne,"['sauces', 'pain', 'pommes de terre et apparentés', 'boeuf en pièces ou haché', 'crustacés', 'fromages affinés', 'fromages frais non affinés', 'fruits', 'compotes', 'sucre et assimilés']","('fromages frais non affinés', 'yaourts et assimilés')",True,0.11999999999999995,0.7228000000000026
430,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B47A62C8>,4,7,22,gouter,seul,"['saucisses, saucissons, andouilles et boudins']",(),False,0.2,0.707600000000002
431,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B336DCC8>,1,8,22,gouter,seul,['fruits'],(),False,0.22000000000000003,0.6990000000000021
432,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B335AF08>,4,9,22,gouter,seul,"['autres boissons fraîches', 'fruits', 'confiture et miel']",(),False,0.2,0.7205000000000019
433,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C0DE48>,4,10,22,gouter,accompagne,"['eau du robinet', 'vin']","('vin', 'eau du robinet')",True,0.05999999999999998,0.6990000000000021
434,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C32E88>,6,11,22,gouter,seul,"['café', 'sodas et colas', 'sucre et assimilés']",(),False,0.11999999999999995,0.7228000000000026
435,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B47A62C8>,4,7,22,diner,accompagne,"['autres boissons fraîches', 'bière', 'eau du robinet', 'vin', 'sauces', 'légumes feuilles']","('sauces', 'herbes aromatiques')",False,0.2,0.703300000000002
436,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B336DCC8>,1,8,22,diner,accompagne,"['sauces', 'pâtes alimentaires', 'huile', 'oeufs et dérivés', 'boeuf en pièces ou haché', 'fruits']",(),False,0.22000000000000003,0.6990000000000021
437,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B335AF08>,4,9,22,diner,seul,"['café', 'eau du robinet', 'vin', ""condiments d'assaisonnement"", 'sauces', 'pain', 'huile', 'crustacés', 'potages et soupes']","(""condiments d'assaisonnement"", 'sauces')",True,0.2,0.716200000000002
438,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C0DE48>,4,10,22,diner,seul,"['eau du robinet', 'vin', 'sel et épices', 'pâtes alimentaires', 'riz', 'pizzas', 'potages et soupes']","('sel et épices', 'herbes aromatiques')",False,0.05999999999999998,0.6947000000000021
439,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C32E88>,6,11,22,diner,accompagne,"['spiritueux et vins cuits', 'eau minérale plate', 'vin', 'huile', 'poissons de mer', 'jambons et charcuteries en pièces', 'fromages affinés', 'yaourts et assimilés', 'confiture et miel', 'sucre et assimilés']","('fromages affinés', 'lait en bouteille ou en brique')",False,0.11999999999999995,0.7184000000000026
440,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B47A62C8>,4,7,23,petit-dejeuner,seul,['gâteaux'],"('gâteaux', 'fruits')",True,0.2,0.6990000000000021
441,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B336DCC8>,1,8,23,petit-dejeuner,accompagne,"['café', 'chicorée et poudre maltée', 'eau du robinet', 'pain', 'margarine', 'fromage blanc et petits suisses', 'lait en bouteille ou en brique', 'fruits']",(),False,0.22000000000000003,0.6990000000000021
442,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B335AF08>,4,9,23,petit-dejeuner,seul,"['pain', 'beurre', 'lait en bouteille ou en brique', 'confiture et miel', 'sucre et assimilés']","('beurre', 'margarine')",False,0.2,0.711900000000002
443,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C0DE48>,4,10,23,petit-dejeuner,accompagne,"['café', 'sucre et assimilés']",(),False,0.05999999999999998,0.6947000000000021
444,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C32E88>,6,11,23,petit-dejeuner,accompagne,"['café', 'margarine', 'lait en bouteille ou en brique', 'confiture et miel']",(),False,0.11999999999999995,0.7184000000000026
445,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B47A62C8>,4,7,23,dejeuner,seul,"['café', 'eau de source', 'eau du robinet', 'sauces', 'pain']","('café', 'thé et infusions')",False,0.2,0.6947000000000021
446,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B336DCC8>,1,8,23,dejeuner,seul,"['eau du robinet', 'jus de fruits (purs et à base  de concentré)', 'sauces', 'légumes feuilles', 'boeuf en pièces ou haché', 'jambons et charcuteries en pièces', 'yaourts et assimilés', 'fruits']","('jambons et charcuteries en pièces', 'poissons de mer')",True,0.22000000000000003,0.6947000000000021
447,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B335AF08>,4,9,23,dejeuner,seul,"['café', 'boissons aux fruits', 'cidre', 'eau de source', 'eau du robinet', 'vin', 'eau minérale plate', ""condiments d'accompagnement"", 'pain', 'légumes fruits', 'beurre', 'fromages affinés']","('fromages affinés', 'yaourts et assimilés')",False,0.2,0.707600000000002
448,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C0DE48>,4,10,23,dejeuner,seul,"['café', 'eau de source', 'pain', 'pommes de terre et apparentés', 'beurre', 'chocolat en tablettes', 'fruits']","('beurre', 'huile')",True,0.05999999999999998,0.6904000000000021
449,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C32E88>,6,11,23,dejeuner,accompagne,"['café', 'sauces', 'pain', 'beurre', 'yaourts et assimilés', 'compotes']","('beurre', 'huile')",False,0.11999999999999995,0.7140000000000026
450,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B47A62C8>,4,7,23,gouter,accompagne,"['café', 'thé et infusions']","('café', 'thé et infusions')",False,0.2,0.6904000000000021
451,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B336DCC8>,1,8,23,gouter,seul,"['aliments destinés à une alimentation particulière', 'sucre et assimilés']",(),False,0.22000000000000003,0.6947000000000021
452,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B335AF08>,4,9,23,gouter,seul,"['bière', 'fruits']",(),False,0.2,0.707600000000002
453,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C0DE48>,4,10,23,gouter,accompagne,"['eau du robinet', 'eau de source']","('eau de source', 'eau du robinet')",True,0.05999999999999998,0.6861000000000022
454,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C32E88>,6,11,23,gouter,seul,['oléagineux et graines'],(),False,0.11999999999999995,0.7140000000000026
455,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B47A62C8>,4,7,23,diner,seul,"[""condiments d'assaisonnement"", 'sauces', 'pain', 'légumes fruits', 'mélanges de légumes, légumes préparés et autres légumes', 'beurre', 'fromages affinés', 'entremets', 'fruits']","(""condiments d'assaisonnement"", 'sauces')",False,0.2,0.6861000000000022
456,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B336DCC8>,1,8,23,diner,accompagne,"['autres boissons fraîches', 'boeuf en pièces ou haché', 'fromage blanc et petits suisses']","('fromage blanc et petits suisses', 'lait en bouteille ou en brique')",False,0.22000000000000003,0.6904000000000021
457,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B335AF08>,4,9,23,diner,seul,"['jus de fruits (purs et à base  de concentré)', 'pommes de terre et apparentés', 'huile', 'boeuf en pièces ou haché', 'pâtés, terrines, rillettes et foie gras', 'fruits', 'glaces']","('glaces', 'fruits')",True,0.2,0.703300000000002
458,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C0DE48>,4,10,23,diner,accompagne,"['autre eau', 'eau du robinet', 'sauces', 'pommes de terre et apparentés', 'pain', 'légumes fruits', 'yaourts et assimilés', 'chocolat en tablettes', 'fruits']",(),False,0.05999999999999998,0.6861000000000022
459,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C32E88>,6,11,23,diner,accompagne,"['spiritueux et vins cuits', 'vin', 'pain', 'fromages affinés', 'fruits', 'sucre et assimilés']","('fromages affinés', 'fromage blanc et petits suisses')",False,0.11999999999999995,0.7096000000000027
460,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B47A62C8>,4,7,24,petit-dejeuner,seul,"['café', 'eau du robinet', 'biscottes et panification sèche', 'pain', 'lait en bouteille ou en brique']",(),False,0.2,0.6861000000000022
461,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B336DCC8>,1,8,24,petit-dejeuner,seul,"['café', 'yaourts et assimilés', 'lait en bouteille ou en brique']","('café', 'chicorée et poudre maltée')",False,0.22000000000000003,0.6861000000000022
462,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B335AF08>,4,9,24,petit-dejeuner,seul,"['café', 'boissons aux fruits', 'eau de source', 'beurre', 'margarine', 'lait en bouteille ou en brique', 'sucre et assimilés']","('sucre et assimilés', 'confiture et miel')",True,0.2,0.6990000000000021
463,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C0DE48>,4,10,24,petit-dejeuner,accompagne,"['café', 'céréales sucrées, glacées ou au miel', 'fruits']","('céréales sucrées, glacées ou au miel', 'fruits')",True,0.05999999999999998,0.6818000000000022
464,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C32E88>,6,11,24,petit-dejeuner,accompagne,['jus de fruits (purs et à base  de concentré)'],"('jus de fruits (purs et à base  de concentré)', 'eau du robinet')",True,0.11999999999999995,0.7052000000000027
465,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B47A62C8>,4,7,24,dejeuner,seul,"['café', 'eau du robinet', ""condiments d'assaisonnement"", 'huile', 'crème fraîche', 'fruits']","(""condiments d'assaisonnement"", 'sauces')",True,0.2,0.6818000000000022
466,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B336DCC8>,1,8,24,dejeuner,accompagne,"['eau de source', 'pain', 'légumes tiges', 'hamburgers et hot-dog', 'yaourts et assimilés', 'fruits']",(),False,0.22000000000000003,0.6861000000000022
467,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B335AF08>,4,9,24,dejeuner,accompagne,"['café', 'vin', 'sauces', 'pommes de terre et apparentés', 'pain', 'légumes feuilles', 'légumes racines, tubercules ou bulbes', 'huile', 'fromages affinés', 'entremets', 'fruits']","('fromages affinés', 'crème fraîche')",False,0.2,0.6947000000000021
468,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C0DE48>,4,10,24,dejeuner,accompagne,"['eau du robinet', 'pain', 'légumes racines, tubercules ou bulbes', 'mollusques et coquillage', 'poissons de mer', 'plats à base de pâtes ou de pommes de terre', 'fromages affinés']","('fromages affinés', 'crème fraîche')",False,0.05999999999999998,0.6775000000000022
469,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C32E88>,6,11,24,dejeuner,seul,"['café', 'bière', 'jus de fruits (purs et à base  de concentré)', 'sauces', 'pain', 'fruits']","('café', 'chicorée et poudre maltée')",False,0.11999999999999995,0.7008000000000028
470,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B47A62C8>,4,7,24,gouter,accompagne,"['café', 'bière', 'margarine', 'fruits']",(),False,0.2,0.6818000000000022
471,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B336DCC8>,1,8,24,gouter,accompagne,['eau du robinet'],"('eau du robinet', 'eau minérale plate')",True,0.22000000000000003,0.6818000000000022
472,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B335AF08>,4,9,24,gouter,accompagne,['autres boissons fraîches'],"('autres boissons fraîches', 'eau de source')",True,0.2,0.6904000000000021
473,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C0DE48>,4,10,24,gouter,seul,"['café', 'pain']","('café', 'thé et infusions')",False,0.05999999999999998,0.6732000000000022
474,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C32E88>,6,11,24,gouter,accompagne,"['oléagineux et graines', 'fruits']",(),False,0.11999999999999995,0.7008000000000028
475,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B47A62C8>,4,7,24,diner,seul,"['eau de source', 'huile', 'pâtés, terrines, rillettes et foie gras', 'poissons de mer', 'autres sandwichs', 'yaourts et assimilés']",(),False,0.2,0.6818000000000022
476,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B336DCC8>,1,8,24,diner,accompagne,"['autre eau', 'autres boissons fraîches', 'pain', 'potages et soupes', 'fromages affinés', 'biscuits salés pour apéritif']","('fromages affinés', 'yaourts et assimilés')",False,0.22000000000000003,0.6775000000000022
477,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B335AF08>,4,9,24,diner,accompagne,"['herbes aromatiques', 'pain', 'huile', 'crème fraîche']","('crème fraîche', 'yaourts et assimilés')",True,0.2,0.6861000000000022
478,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C0DE48>,4,10,24,diner,seul,"['jus de fruits (purs et à base  de concentré)', 'vin', 'pain', 'jambons et charcuteries en pièces', 'plats à base de pâtes ou de pommes de terre', 'fruits', 'confiture et miel']",(),False,0.05999999999999998,0.6732000000000022
479,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B3C32E88>,6,11,24,diner,accompagne,"['eau du robinet', 'vin', 'sel et épices', 'pain', 'beurre', 'huile', 'oeufs et dérivés', 'poissons de mer', 'jambons et charcuteries en pièces', 'fruits', 'glaces']","('sel et épices', 'herbes aromatiques')",False,0.11999999999999995,0.6964000000000028
480,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B47A62C8>,4,7,25,petit-dejeuner,accompagne,"['café', 'pain', 'beurre', 'lait en bouteille ou en brique', 'fruits', 'confiture et miel', 'sucre et assimilés']","('sucre et assimilés', 'confiture et miel')",True,0.2,0.6775000000000022
481,1.1,1.05,0.2,0.8,<__main__.VirtualUser object at 0x00000283B336DCC8>,1,8,25,petit-dejeuner,seul,"['thé et infusions', 'pain', 'fromage blanc et petits suisses', 'pâte chocolatée à tartiner', 'sucre et assimilés']","('sucre et assimilés', 'confiture et miel')",False,0.22000000000000003,0.6732000000000022
